Initiative_ID,Change_Type,Outcome,ROI,Time_Taken,KPI_ID,KPI_Name,KPI_Value,Benchmark_Value,Event_ID,Success_Rate,Implementation_Time,Feedback_ID,Employee_Satisfaction,Engagement_Level
1137,Process Change,Successful,1.8122740038729033,23,1179,Change Adoption Rate,78.57357564166615,50.37834564132165,1884,0.7254822468862017,4,1231,2,0.5036184064842112
1137,Process Change,Successful,1.8122740038729033,23,1179,Change Adoption Rate,78.57357564166615,50.37834564132165,1884,0.7254822468862017,4,1447,1,0.49333048941756374
1137,Process Change,Successful,1.8122740038729033,23,1179,Change Adoption Rate,78.57357564166615,84.0285633984694,586,0.5895245515329597,10,1231,2,0.5036184064842112
1137,Process Change,Successful,1.8122740038729033,23,1179,Change Adoption Rate,78.57357564166615,84.0285633984694,586,0.5895245515329597,10,1447,1,0.49333048941756374
1137,Process Change,Successful,1.8122740038729033,23,1179,Change Adoption Rate,78.57357564166615,84.0285633984694,1884,0.7254822468862017,4,1231,2,0.5036184064842112
1137,Process Change,Successful,1.8122740038729033,23,1179,Change Adoption Rate,78.57357564166615,84.0285633984694,1884,0.7254822468862017,4,1447,1,0.49333048941756374
1140,Technology Change,Unsuccessful,0.331662279540043,20,806,Cost Efficiency,21.51179369305527,89.61031860449538,995,0.9839502237270343,5,1088,5,0.001904805485698935
1140,Technology Change,Unsuccessful,0.331662279540043,20,806,Cost Efficiency,21.51179369305527,92.26183811413263,995,0.9839502237270343,5,1088,5,0.001904805485698935
1140,Technology Change,Unsuccessful,0.331662279540043,20,1588,Employee Engagement,79.51895287837073,59.0689898615724,995,0.9839502237270343,5,1088,5,0.001904805485698935
1141,Technology Change,Unsuccessful,1.4051892436126039,17,9,Employee Engagement,63.982399031717364,NULL,NULL,NULL,NULL,1590,5,0.3128378803592876
1141,Technology Change,Unsuccessful,1.4051892436126039,17,1105,Employee Engagement,89.66210822109744,88.94242658731893,NULL,NULL,NULL,1590,5,0.3128378803592876
1142,Cultural Change,Partially Successful,0.8808235644225288,7,809,Employee Engagement,34.10948103224006,82.04465780117428,NULL,NULL,NULL,527,3,0.9634137840169824
1142,Cultural Change,Partially Successful,0.8808235644225288,7,809,Employee Engagement,34.10948103224006,82.04465780117428,NULL,NULL,NULL,1601,1,0.9331273127695274
1143,Technology Change,Partially Successful,1.6288421666670647,3,829,Change Adoption Rate,41.259403586290155,51.535963886909045,116,0.5658337423774735,4,839,3,0.23407797749561965
1143,Technology Change,Partially Successful,1.6288421666670647,3,829,Change Adoption Rate,41.259403586290155,51.535963886909045,116,0.5658337423774735,4,1074,1,0.7143676917167485
1143,Technology Change,Partially Successful,1.6288421666670647,3,829,Change Adoption Rate,41.259403586290155,51.535963886909045,116,0.5658337423774735,4,1148,4,0.7999589652603728
1143,Technology Change,Partially Successful,1.6288421666670647,3,829,Change Adoption Rate,41.259403586290155,51.535963886909045,116,0.5658337423774735,4,1176,5,0.8489549689547065
1143,Technology Change,Partially Successful,1.6288421666670647,3,829,Change Adoption Rate,41.259403586290155,51.535963886909045,116,0.5658337423774735,4,1602,2,0.36717211656915394
1143,Technology Change,Partially Successful,1.6288421666670647,3,829,Change Adoption Rate,41.259403586290155,51.535963886909045,116,0.5658337423774735,4,1895,5,0.8240831782766296
1143,Technology Change,Partially Successful,1.6288421666670647,3,829,Change Adoption Rate,41.259403586290155,51.535963886909045,329,0.9675553042879397,10,839,3,0.23407797749561965
1143,Technology Change,Partially Successful,1.6288421666670647,3,829,Change Adoption Rate,41.259403586290155,51.535963886909045,329,0.9675553042879397,10,1074,1,0.7143676917167485
1143,Technology Change,Partially Successful,1.6288421666670647,3,829,Change Adoption Rate,41.259403586290155,51.535963886909045,329,0.9675553042879397,10,1148,4,0.7999589652603728
1143,Technology Change,Partially Successful,1.6288421666670647,3,829,Change Adoption Rate,41.259403586290155,51.535963886909045,329,0.9675553042879397,10,1176,5,0.8489549689547065
1143,Technology Change,Partially Successful,1.6288421666670647,3,829,Change Adoption Rate,41.259403586290155,51.535963886909045,329,0.9675553042879397,10,1602,2,0.36717211656915394
1143,Technology Change,Partially Successful,1.6288421666670647,3,829,Change Adoption Rate,41.259403586290155,51.535963886909045,329,0.9675553042879397,10,1895,5,0.8240831782766296
1143,Technology Change,Partially Successful,1.6288421666670647,3,829,Change Adoption Rate,41.259403586290155,59.27730565975122,116,0.5658337423774735,4,839,3,0.23407797749561965
1143,Technology Change,Partially Successful,1.6288421666670647,3,829,Change Adoption Rate,41.259403586290155,59.27730565975122,116,0.5658337423774735,4,1074,1,0.7143676917167485
1143,Technology Change,Partially Successful,1.6288421666670647,3,829,Change Adoption Rate,41.259403586290155,59.27730565975122,116,0.5658337423774735,4,1148,4,0.7999589652603728
1143,Technology Change,Partially Successful,1.6288421666670647,3,829,Change Adoption Rate,41.259403586290155,59.27730565975122,116,0.5658337423774735,4,1176,5,0.8489549689547065
1143,Technology Change,Partially Successful,1.6288421666670647,3,829,Change Adoption Rate,41.259403586290155,59.27730565975122,116,0.5658337423774735,4,1602,2,0.36717211656915394
1143,Technology Change,Partially Successful,1.6288421666670647,3,829,Change Adoption Rate,41.259403586290155,59.27730565975122,116,0.5658337423774735,4,1895,5,0.8240831782766296
1143,Technology Change,Partially Successful,1.6288421666670647,3,829,Change Adoption Rate,41.259403586290155,59.27730565975122,329,0.9675553042879397,10,839,3,0.23407797749561965
1143,Technology Change,Partially Successful,1.6288421666670647,3,829,Change Adoption Rate,41.259403586290155,59.27730565975122,329,0.9675553042879397,10,1074,1,0.7143676917167485
1143,Technology Change,Partially Successful,1.6288421666670647,3,829,Change Adoption Rate,41.259403586290155,59.27730565975122,329,0.9675553042879397,10,1148,4,0.7999589652603728
1143,Technology Change,Partially Successful,1.6288421666670647,3,829,Change Adoption Rate,41.259403586290155,59.27730565975122,329,0.9675553042879397,10,1176,5,0.8489549689547065
1143,Technology Change,Partially Successful,1.6288421666670647,3,829,Change Adoption Rate,41.259403586290155,59.27730565975122,329,0.9675553042879397,10,1602,2,0.36717211656915394
1143,Technology Change,Partially Successful,1.6288421666670647,3,829,Change Adoption Rate,41.259403586290155,59.27730565975122,329,0.9675553042879397,10,1895,5,0.8240831782766296
1145,Process Change,Successful,0.267807775521143,23,205,Cost Efficiency,35.59381327321587,NULL,170,0.6983622042552904,11,203,2,0.48279134091039544
1145,Process Change,Successful,0.267807775521143,23,205,Cost Efficiency,35.59381327321587,NULL,388,0.8997987975203944,6,203,2,0.48279134091039544
1150,Process Change,Unsuccessful,-0.12031275502082561,22,198,Employee Engagement,44.9107878928254,86.9382535982181,NULL,NULL,NULL,1471,4,0.711471240832658
1150,Process Change,Unsuccessful,-0.12031275502082561,22,198,Employee Engagement,44.9107878928254,59.839471504830236,NULL,NULL,NULL,1471,4,0.711471240832658
1150,Process Change,Unsuccessful,-0.12031275502082561,22,21,Cost Efficiency,62.76681270774452,55.63218263251545,NULL,NULL,NULL,1471,4,0.711471240832658
1150,Process Change,Unsuccessful,-0.12031275502082561,22,21,Cost Efficiency,62.76681270774452,67.53081616206781,NULL,NULL,NULL,1471,4,0.711471240832658
1153,Cultural Change,Successful,-0.3147284970615187,22,392,Cost Efficiency,58.48296483963724,NULL,NULL,NULL,NULL,1079,2,0.7521112601912027
1153,Cultural Change,Successful,-0.3147284970615187,22,392,Cost Efficiency,58.48296483963724,NULL,NULL,NULL,NULL,1372,1,0.7987702292838346
1153,Cultural Change,Successful,-0.3147284970615187,22,392,Cost Efficiency,58.48296483963724,NULL,NULL,NULL,NULL,1437,5,0.5635125918962883
1153,Cultural Change,Successful,-0.3147284970615187,22,392,Cost Efficiency,58.48296483963724,NULL,NULL,NULL,NULL,1444,5,0.6882693128932206
1153,Cultural Change,Successful,-0.3147284970615187,22,392,Cost Efficiency,58.48296483963724,NULL,NULL,NULL,NULL,1578,1,0.4271052080144434
1153,Cultural Change,Successful,-0.3147284970615187,22,789,Cost Efficiency,55.41035751433101,92.28629855615607,NULL,NULL,NULL,1079,2,0.7521112601912027
1153,Cultural Change,Successful,-0.3147284970615187,22,789,Cost Efficiency,55.41035751433101,92.28629855615607,NULL,NULL,NULL,1372,1,0.7987702292838346
1153,Cultural Change,Successful,-0.3147284970615187,22,789,Cost Efficiency,55.41035751433101,92.28629855615607,NULL,NULL,NULL,1437,5,0.5635125918962883
1153,Cultural Change,Successful,-0.3147284970615187,22,789,Cost Efficiency,55.41035751433101,92.28629855615607,NULL,NULL,NULL,1444,5,0.6882693128932206
1153,Cultural Change,Successful,-0.3147284970615187,22,789,Cost Efficiency,55.41035751433101,92.28629855615607,NULL,NULL,NULL,1578,1,0.4271052080144434
1153,Cultural Change,Successful,-0.3147284970615187,22,1371,Employee Engagement,61.96554445600577,74.42514765103213,NULL,NULL,NULL,1079,2,0.7521112601912027
1153,Cultural Change,Successful,-0.3147284970615187,22,1371,Employee Engagement,61.96554445600577,74.42514765103213,NULL,NULL,NULL,1372,1,0.7987702292838346
1153,Cultural Change,Successful,-0.3147284970615187,22,1371,Employee Engagement,61.96554445600577,74.42514765103213,NULL,NULL,NULL,1437,5,0.5635125918962883
1153,Cultural Change,Successful,-0.3147284970615187,22,1371,Employee Engagement,61.96554445600577,74.42514765103213,NULL,NULL,NULL,1444,5,0.6882693128932206
1153,Cultural Change,Successful,-0.3147284970615187,22,1371,Employee Engagement,61.96554445600577,74.42514765103213,NULL,NULL,NULL,1578,1,0.4271052080144434
1153,Cultural Change,Successful,-0.3147284970615187,22,631,Change Adoption Rate,64.27978467982004,75.3644628146466,NULL,NULL,NULL,1079,2,0.7521112601912027
1153,Cultural Change,Successful,-0.3147284970615187,22,631,Change Adoption Rate,64.27978467982004,75.3644628146466,NULL,NULL,NULL,1372,1,0.7987702292838346
1153,Cultural Change,Successful,-0.3147284970615187,22,631,Change Adoption Rate,64.27978467982004,75.3644628146466,NULL,NULL,NULL,1437,5,0.5635125918962883
1153,Cultural Change,Successful,-0.3147284970615187,22,631,Change Adoption Rate,64.27978467982004,75.3644628146466,NULL,NULL,NULL,1444,5,0.6882693128932206
1153,Cultural Change,Successful,-0.3147284970615187,22,631,Change Adoption Rate,64.27978467982004,75.3644628146466,NULL,NULL,NULL,1578,1,0.4271052080144434
1154,Process Change,Partially Successful,-0.4683643360043811,1,1682,Change Adoption Rate,92.62267862758586,NULL,1442,0.7909800597226004,2,23,2,0.7077320387191137
1154,Process Change,Partially Successful,-0.4683643360043811,1,1682,Change Adoption Rate,92.62267862758586,NULL,1442,0.7909800597226004,2,499,3,0.2056765022943835
1154,Process Change,Partially Successful,-0.4683643360043811,1,1682,Change Adoption Rate,92.62267862758586,NULL,1442,0.7909800597226004,2,1095,3,0.3771480682625227
1154,Process Change,Partially Successful,-0.4683643360043811,1,1682,Change Adoption Rate,92.62267862758586,NULL,1557,0.7669027527963832,8,23,2,0.7077320387191137
1154,Process Change,Partially Successful,-0.4683643360043811,1,1682,Change Adoption Rate,92.62267862758586,NULL,1557,0.7669027527963832,8,499,3,0.2056765022943835
1154,Process Change,Partially Successful,-0.4683643360043811,1,1682,Change Adoption Rate,92.62267862758586,NULL,1557,0.7669027527963832,8,1095,3,0.3771480682625227
1155,Process Change,Unsuccessful,-0.23671263002404141,20,1310,Change Adoption Rate,80.43654717358837,75.19127836638897,455,0.6317889426500531,10,1016,1,0.3604548170211269
1155,Process Change,Unsuccessful,-0.23671263002404141,20,1310,Change Adoption Rate,80.43654717358837,75.19127836638897,455,0.6317889426500531,10,1166,1,0.9587978616776927
1155,Process Change,Unsuccessful,-0.23671263002404141,20,1310,Change Adoption Rate,80.43654717358837,75.19127836638897,1189,0.5862409934856433,3,1016,1,0.3604548170211269
1155,Process Change,Unsuccessful,-0.23671263002404141,20,1310,Change Adoption Rate,80.43654717358837,75.19127836638897,1189,0.5862409934856433,3,1166,1,0.9587978616776927
1155,Process Change,Unsuccessful,-0.23671263002404141,20,1310,Change Adoption Rate,80.43654717358837,75.19127836638897,1699,0.6027088042506457,5,1016,1,0.3604548170211269
1155,Process Change,Unsuccessful,-0.23671263002404141,20,1310,Change Adoption Rate,80.43654717358837,75.19127836638897,1699,0.6027088042506457,5,1166,1,0.9587978616776927
1156,Cultural Change,Partially Successful,0.9494158991681823,3,1296,Change Adoption Rate,11.64489315496182,78.27964647508139,1915,0.5759701573655369,7,NULL,NULL,NULL
1157,Cultural Change,Partially Successful,0.2987348160411101,20,898,Cost Efficiency,93.98883045475577,NULL,877,0.7045176360460084,3,735,3,0.6324971705738427
1157,Cultural Change,Partially Successful,0.2987348160411101,20,898,Cost Efficiency,93.98883045475577,NULL,877,0.7045176360460084,3,1696,2,0.09083949810149661
1157,Cultural Change,Partially Successful,0.2987348160411101,20,898,Cost Efficiency,93.98883045475577,NULL,1831,0.9696866494958579,9,735,3,0.6324971705738427
1157,Cultural Change,Partially Successful,0.2987348160411101,20,898,Cost Efficiency,93.98883045475577,NULL,1831,0.9696866494958579,9,1696,2,0.09083949810149661
1158,Process Change,Successful,1.8422175034463324,14,884,Cost Efficiency,94.94232552452843,61.235037786112855,1909,0.994395564241846,6,NULL,NULL,NULL
1160,Cultural Change,Unsuccessful,1.115082004878107,19,701,Employee Engagement,83.84978185903485,92.80559272079032,NULL,NULL,NULL,304,2,0.6878297105175519
1160,Cultural Change,Unsuccessful,1.115082004878107,19,701,Employee Engagement,83.84978185903485,79.42854206967246,NULL,NULL,NULL,304,2,0.6878297105175519
1166,Process Change,Successful,0.41521106001383024,16,576,Employee Engagement,84.25890113655753,69.29868954105912,NULL,NULL,NULL,373,4,0.45637280878206177
1166,Process Change,Successful,0.41521106001383024,16,576,Employee Engagement,84.25890113655753,69.29868954105912,NULL,NULL,NULL,1394,5,0.21596705638050984
1166,Process Change,Successful,0.41521106001383024,16,576,Employee Engagement,84.25890113655753,86.25747395266167,NULL,NULL,NULL,373,4,0.45637280878206177
1166,Process Change,Successful,0.41521106001383024,16,576,Employee Engagement,84.25890113655753,86.25747395266167,NULL,NULL,NULL,1394,5,0.21596705638050984
1166,Process Change,Successful,0.41521106001383024,16,1211,Employee Engagement,46.897451270433436,92.63270845053052,NULL,NULL,NULL,373,4,0.45637280878206177
1166,Process Change,Successful,0.41521106001383024,16,1211,Employee Engagement,46.897451270433436,92.63270845053052,NULL,NULL,NULL,1394,5,0.21596705638050984
1166,Process Change,Successful,0.41521106001383024,16,1211,Employee Engagement,46.897451270433436,79.17825223820533,NULL,NULL,NULL,373,4,0.45637280878206177
1166,Process Change,Successful,0.41521106001383024,16,1211,Employee Engagement,46.897451270433436,79.17825223820533,NULL,NULL,NULL,1394,5,0.21596705638050984
1166,Process Change,Successful,0.41521106001383024,16,1211,Employee Engagement,46.897451270433436,94.0871796408492,NULL,NULL,NULL,373,4,0.45637280878206177
1166,Process Change,Successful,0.41521106001383024,16,1211,Employee Engagement,46.897451270433436,94.0871796408492,NULL,NULL,NULL,1394,5,0.21596705638050984
1170,Process Change,Partially Successful,-0.18729107078738855,2,825,Change Adoption Rate,42.234302570609536,NULL,NULL,NULL,NULL,159,3,0.31638184497146615
1170,Process Change,Partially Successful,-0.18729107078738855,2,825,Change Adoption Rate,42.234302570609536,NULL,NULL,NULL,NULL,518,5,0.8630227317057962
1171,Technology Change,Partially Successful,-0.1648877887334783,21,982,Change Adoption Rate,15.034007014388829,63.97378938461483,870,0.9596329837985347,2,1452,5,0.9348596960131452
1176,Cultural Change,Successful,-0.1908762464444101,23,18,Change Adoption Rate,75.59812942434354,NULL,511,0.9709746180730132,5,NULL,NULL,NULL
1179,Process Change,Partially Successful,0.8969960338794469,7,1473,Employee Engagement,65.66694080376271,NULL,1276,0.6478844362224752,8,956,5,0.3206806571943619
1181,Cultural Change,Successful,1.1301752831954877,18,1268,Cost Efficiency,33.44849654635647,NULL,1978,0.8292170384559413,3,753,1,0.6662501494783457
1182,Cultural Change,Partially Successful,0.2637221763778377,18,622,Cost Efficiency,33.26115986583034,NULL,1108,0.5004061765435799,2,1196,1,0.6868242102090572
1183,Technology Change,Unsuccessful,0.5072112347267972,1,493,Change Adoption Rate,39.292009711713995,93.2305976610213,1301,0.7159684927316654,2,1786,4,0.83823560028566
1183,Technology Change,Unsuccessful,0.5072112347267972,1,493,Change Adoption Rate,39.292009711713995,93.2305976610213,1305,0.8812399849864715,5,1786,4,0.83823560028566
1183,Technology Change,Unsuccessful,0.5072112347267972,1,69,Change Adoption Rate,91.15852874505367,NULL,1301,0.7159684927316654,2,1786,4,0.83823560028566
1183,Technology Change,Unsuccessful,0.5072112347267972,1,69,Change Adoption Rate,91.15852874505367,NULL,1305,0.8812399849864715,5,1786,4,0.83823560028566
1184,Cultural Change,Partially Successful,0.9747238158887086,15,866,Employee Engagement,11.000999950785562,91.442942608522,NULL,NULL,NULL,NULL,NULL,NULL
1184,Cultural Change,Partially Successful,0.9747238158887086,15,1284,Change Adoption Rate,56.827349000826366,60.2789731006025,NULL,NULL,NULL,NULL,NULL,NULL
